step,value_raw,value_ema_0.97
139,0.5,0.5196183169660731
140,0.5234375,0.5198092761177694
141,0.59375,0.5235063123118809
142,0.6171875,0.5281903716962869
143,0.5546875,0.5295152281114726
144,0.640625,0.535070716705899
145,0.578125,0.5372234308706041
146,0.7578125,0.548252884327074
147,0.6484375,0.5532621151107203
148,0.6953125,0.5603646343551844
149,0.7109375,0.5678932776374253
150,0.8203125,0.580514238755554
151,0.3984375,0.5714104018177762
152,0.4375,0.5647148817268874
153,0.5859375,0.565776012640543
154,0.6171875,0.5683465870085158
155,0.421875,0.56102300765809
156,0.4140625,0.5536749822751855
157,0.5859375,0.5552881081614263
158,0.546875,0.5548674527533549
159,0.4921875,0.5517334551156872
160,0.6484375,0.5565686573599028
161,0.6484375,0.5611620994919077
162,0.6875,0.5674789945173123
163,0.4765625,0.5629331697914467
164,0.5625,0.5629115113018744
165,0.6953125,0.5695315607367807
166,0.8203125,0.5820706076999417
167,0.71875,0.5889045773149446
168,0.5390625,0.5864124734491973
169,0.71875,0.5930293497767375
170,0.734375,0.6000966322879007
171,0.265625,0.5833730506735056
172,0.6015625,0.5842825231398304
173,0.4140625,0.5757715219828389
174,0.5625,0.575107945883697
175,0.7109375,0.5818994235895121
176,0.3203125,0.5688200774100364
177,0.6875,0.5747540735395346
178,0.4609375,0.5690632448625579
179,0.6875,0.57498508261943
180,0.5703125,0.5747514534884586
181,0.2578125,0.5589045058140356
182,0.484375,0.5551780305233339
183,0.421875,0.5485128789971673
184,0.6640625,0.5542903600473089
185,0.65625,0.5593883420449435
186,0.5703125,0.5599345499426963
187,0.59375,0.5616253224455614
188,0.6640625,0.5667471813232833
189,0.578125,0.5673160722571191
190,0.328125,0.5553565186442632
191,0.609375,0.55805744271205
192,0.53125,0.5567170705764476
193,0.5234375,0.5550530920476252
194,0.6484375,0.559722312445244
195,0.3828125,0.5508768218229817
196,0.6875,0.5577079807318326
197,0.703125,0.5649788316952409
198,0.515625,0.5625111401104788
199,0.5234375,0.5605574581049548
200,0.796875,0.5723733351997071
201,0.578125,0.5726609184397218
202,0.609375,0.5744966225177357
203,0.671875,0.5793655413918488
204,0.578125,0.5793035143222564
205,0.65625,0.5831508386061436
206,0.578125,0.5828995466758364
207,0.4453125,0.5760201943420447
208,0.5234375,0.5733910596249424
209,0.625,0.5759715066436952
210,0.578125,0.5760791813115105
211,0.515625,0.5730564722459349
212,0.59375,0.5740911486336381
213,0.65625,0.5781990912019562
214,0.6640625,0.5824922616418584
215,0.7109375,0.5889145235597655
216,0.6796875,0.5934531723817772
217,0.6171875,0.5946398887626884
218,0.5703125,0.593423519324554
219,0.671875,0.5973460933583263
220,0.6015625,0.5975569136904101
221,0.6484375,0.6001009430058896
222,0.6484375,0.6025177708555951
223,0.6484375,0.6048137573128154
224,0.75,0.6120730694471745
225,0.671875,0.6150631659748158
226,0.4453125,0.6065756326760751
227,0.4453125,0.5985124760422713
228,0.7109375,0.6041337272401577
229,0.5546875,0.6016614158781497
230,0.609375,0.6020470950842423
231,0.6796875,0.6059291153300301
232,0.7890625,0.6150857845635287
233,0.6640625,0.6175346203353522
234,0.671875,0.6202516393185846
235,0.546875,0.6165828073526554
236,0.5703125,0.6142692919850226
237,0.5,0.6085558273857714
238,0.65625,0.6109405360164828
239,0.7109375,0.6159403842156586
240,0.7109375,0.6206902400048757
241,0.5859375,0.618952603004632
242,0.609375,0.6184737228544004
243,0.3828125,0.6066906617116804
244,0.625,0.6076061286260963
245,0.3515625,0.5948039471947915
246,0.734375,0.6017824998350518
247,0.7109375,0.6072402498432992
248,0.7890625,0.6163313623511342
249,0.40625,0.6058272942335775
250,0.6015625,0.6056140545218986
251,0.7265625,0.6116614767958037
252,0.6015625,0.6111565279560136
253,0.6796875,0.614583076558213
254,0.8203125,0.6248695477303023
255,0.5703125,0.6221416953437873
256,0.734375,0.6277533605765979
257,0.421875,0.617459442547768
258,0.609375,0.6170552204203796
259,0.7421875,0.6233118343993607
260,0.7578125,0.6300368676793927
261,0.6015625,0.6286131492954231
262,0.5625,0.625307491830652
263,0.4921875,0.6186514922391194
264,0.8671875,0.6310782926271635
265,0.6640625,0.6327275029958053
266,0.4453125,0.623356752846015
267,0.6171875,0.6230482902037142
268,0.5546875,0.6196302506935285
269,0.703125,0.6238049881588521
270,0.4375,0.6144897387509094
271,0.8515625,0.6263433768133639
272,0.5859375,0.6243230829726957
273,0.78125,0.6321694288240609
274,0.625,0.6318109573828579
275,0.65625,0.6330329095137149
276,0.609375,0.6318500140380292
277,0.375,0.6190075133361278
278,0.4921875,0.6126665126693215
279,0.5546875,0.6097675620358554
280,0.734375,0.6159979339340625
281,0.515625,0.6109792872373594
282,0.71875,0.6163678228754914
283,0.6796875,0.6195338067317169
284,0.625,0.619807116395131
285,0.6171875,0.6196761355753744
286,0.7265625,0.6250204537966056
287,0.796875,0.6336131811067754
288,0.421875,0.6230262720514367
289,0.6171875,0.6227343334488649
290,0.65625,0.6244101167764217
291,0.625,0.6244396109376006
292,0.578125,0.6221238803907205
293,0.75,0.6285176863711845
294,0.515625,0.6228730520526252
295,0.6484375,0.624151274449994
296,0.3671875,0.6113030857274943
297,0.6015625,0.6108160564411196
298,0.984375,0.6294940036190637
299,0.7734375,0.6366911784381105
300,0.7734375,0.643528494516205
301,0.6875,0.6457270697903947
302,0.6796875,0.647425091300875
303,0.5,0.6400538367358313
304,0.1640625,0.6162542698990396
305,0.6015625,0.6155196814040877
306,0.6015625,0.6148218223338834
307,0.6640625,0.6172838562171892
308,0.5234375,0.6125915384063297
309,0.7109375,0.6175088364860133
310,0.8125,0.6272583946617126
311,0.6484375,0.628317349928627
312,0.703125,0.6320577324321957
313,0.484375,0.6246735958105859
314,0.5078125,0.6188305410200566
315,0.515625,0.6136702639690538
316,0.7109375,0.6185336257706011
317,0.71875,0.6235444444820711
318,0.6875,0.6267422222579676
319,0.6171875,0.6262644861450692
320,0.5625,0.6230762618378158
321,0.7265625,0.6282505737459251
322,0.8046875,0.6370724200586289
323,0.6875,0.6395937990556975
324,0.6640625,0.6408172341029126
325,0.65625,0.641588872397767
326,0.5859375,0.6388063037778786
327,0.5703125,0.6353816135889847
328,0.7890625,0.6430656579095355
329,0.484375,0.6351311250140588
330,0.515625,0.6291558187633558
331,0.6328125,0.629338652825188
332,0.5546875,0.6256060951839285
333,0.7109375,0.6298726654247322
334,0.546875,0.6257227821534955
335,0.46875,0.6178741430458207
336,0.6171875,0.6178398108935297
337,0.625,0.6181978203488532
338,0.6328125,0.6189285543314105
339,0.5234375,0.61415400161484
340,0.46875,0.606883801534098
341,0.6328125,0.608180236457393
342,0.4296875,0.5992555996345234
343,0.4453125,0.5915584446527973
344,0.6796875,0.5959648974201575
345,0.703125,0.6013229025491496
346,0.6171875,0.602116132421692
347,0.6484375,0.6044322008006074
348,0.7734375,0.612882465760577
349,0.7265625,0.6185664674725482
350,0.75,0.6251381440989208
351,0.6640625,0.6270843618939747
352,0.6484375,0.628152018799276
353,0.7578125,0.6346350428593122
354,0.6796875,0.6368876657163466
355,0.796875,0.6448870324305293
356,0.7890625,0.6520958058090027
357,0.7578125,0.6573816405185526
358,0.7109375,0.6600594334926251
359,0.546875,0.6544002118179938
360,0.5703125,0.6501958262270942
361,0.6484375,0.6501079099157394
362,0.8515625,0.6601806394199524
363,0.8203125,0.6681872324489547
364,0.5703125,0.663293495826507
365,0.5234375,0.6563006960351817
366,0.6875,0.6578606612334227
367,0.5546875,0.6527020031717515
368,0.7578125,0.657957528013164
369,0.5625,0.6531846516125058
370,0.4765625,0.6443535440318805
371,0.875,0.6558858668302865
372,0.75,0.6605915734887722
373,0.671875,0.6611557448143335
374,0.609375,0.6585667075736168
375,0.453125,0.6482946221949359
376,0.5625,0.6440048910851892
377,0.546875,0.6391483965309297
378,0.4921875,0.6318003517043832
379,0.7109375,0.6357572091191641
380,0.7265625,0.6402974736632059
381,0.5625,0.6364075999800456
382,0.453125,0.6272434699810433
383,0.609375,0.6263500464819911
384,0.640625,0.6270637941578916
385,0.75,0.633210604449997
386,0.515625,0.627331324227497
387,0.515625,0.6217460080161221
388,0.390625,0.610189957615316
389,0.6953125,0.6144460847345502
390,0.59375,0.6134112804978227
391,0.6484375,0.6151625914729315
392,0.5546875,0.6121388368992848
393,0.5,0.6065318950543206
394,0.640625,0.6082365503016046
395,0.46875,0.6012622227865244
396,0.7421875,0.6083084866471982
397,0.671875,0.6114868123148383
398,0.609375,0.6113812216990964
399,0.7578125,0.6187027856141416
400,0.6796875,0.6217520213334345
401,0.7265625,0.6269925452667628
402,0.6484375,0.6280647930034248
403,0.625,0.6279115533532535
404,0.71875,0.632453475685591
405,0.671875,0.6344245519013114
406,0.75,0.6402033243062459
407,0.65625,0.6410056580909337
408,0.734375,0.645674125186387
409,0.6015625,0.6434685439270676
410,0.7265625,0.6476232417307143
411,0.5,0.6402420796441786
412,0.703125,0.6433862256619696
413,0.59375,0.640904414378871
414,0.765625,0.6471404436599275
415,0.3671875,0.6331427964769312
416,0.578125,0.6303919066530846
417,0.7890625,0.6383254363204305
418,0.71875,0.642346664504409
419,0.6640625,0.6434324562791885
420,0.6328125,0.6429014584652291
421,0.59375,0.6404438855419675
422,0.8125,0.6490466912648691
423,0.3671875,0.6349537317016257
424,0.609375,0.6336747951165445
425,0.8125,0.6426160553607172
426,0.71875,0.6464227525926813
427,0.671875,0.6476953649630472
428,0.625,0.6465605967148949
429,0.5703125,0.6427481918791501
430,0.796875,0.6504545322851927
431,0.625,0.649181805670933
432,0.640625,0.6487539653873864
433,0.4765625,0.640144392118017
434,0.390625,0.6276684225121161
435,0.4765625,0.6201131263865102
436,0.875,0.6328574700671847
437,0.625,0.6324645965638255
438,0.5703125,0.6293569917356342
439,0.734375,0.6346078921488525
440,0.703125,0.6380337475414098
441,0.546875,0.6334758101643393
442,0.640625,0.6338332696561224
443,0.9375,0.6490166061733162
444,0.5703125,0.6450814008646505
445,0.8203125,0.6538429558214179
446,0.671875,0.654744558030347
447,0.78125,0.6610698301288297
448,0.8046875,0.6682507136223882
449,0.7421875,0.6719475529412687
450,0.71875,0.6742876752942053
451,0.734375,0.6772920415294951
452,0.6953125,0.6781930644530203
453,0.7265625,0.6806115362303693
454,0.5390625,0.6735340844188509
455,0.59375,0.6695448801979083
456,0.796875,0.6759113861880128
457,0.609375,0.6725845668786122
458,0.671875,0.6725490885346816
459,0.671875,0.6725153841079476
460,0.4765625,0.6627177399025502
461,0.671875,0.6631756029074227
462,0.7109375,0.6655636977620516
463,0.734375,0.669004262873949
464,0.8515625,0.6781321747302516
465,0.7109375,0.6797724409937389
466,0.6796875,0.679768193944052
467,0.5859375,0.6750766592468493
468,0.6015625,0.6714009512845069
469,0.5234375,0.6640027787202817
470,0.859375,0.6737713897842675
471,0.59375,0.6697703202950541
472,0.7109375,0.6718286792803014
473,0.6796875,0.6722216203162864
474,0.71875,0.6745480393004721
475,0.625,0.6720706373354485
476,0.59375,0.668154605468676
477,0.640625,0.6667781251952423
478,0.5625,0.6615642189354802
479,0.78125,0.6675485079887062
480,0.7734375,0.6728429575892709
481,0.6875,0.6735758097098073
482,0.5625,0.668022019224317
483,0.6796875,0.6686052932631013
484,0.6640625,0.6683781535999461
485,0.7421875,0.6720686209199488
486,0.5703125,0.6669808148739513
487,0.609375,0.6641005241302538
488,0.734375,0.6676142479237411
489,0.8515625,0.676811660527554
490,0.7578125,0.6808617025011764
491,0.7421875,0.6839279923761176
492,0.6171875,0.6805909677573116
493,0.984375,0.6957801693694461
494,0.7421875,0.6981005359009738
495,0.7578125,0.7010861341059251
496,0.75,0.7035318274006288
497,0.796875,0.7081989860305974
498,0.546875,0.7001327867290675
499,0.6875,0.6995011473926142
500,0.71875,0.7004635900229835
501,0.6796875,0.6994247855218344
502,0.8671875,0.7078129212457427
503,0.7265625,0.7087504001834556
504,0.5390625,0.7002660051742828
505,0.6640625,0.6984558299155686
506,0.6953125,0.6982986634197902
507,0.734375,0.7001024802488006
508,0.6171875,0.6959567312363606
509,0.6875,0.6955338946745426
510,0.484375,0.6849759499408156
511,0.859375,0.6936959024437748
512,0.546875,0.686354857321586
513,0.7578125,0.6899277394555067
514,0.7109375,0.6909782274827314
515,0.6328125,0.6880699411085948
516,0.6796875,0.687650819053165
517,0.7734375,0.6919401531005068
518,0.4765625,0.6811712704454814
519,0.6328125,0.6787533319232073
520,0.546875,0.6721594153270469
521,0.6484375,0.6709733195606946
522,0.6875,0.6717996535826599
523,0.828125,0.6796159209035268
524,0.6875,0.6800101248583506
525,0.8046875,0.6862439936154331
526,0.515625,0.6777130439346614
527,0.6796875,0.6778117667379283
528,0.6875,0.678296178401032
529,0.5078125,0.6697719944809803
530,0.5859375,0.6655802697569313
531,0.515625,0.6580825062690847
532,0.7890625,0.6646315059556305
533,0.609375,0.661868680657849
534,0.734375,0.6654939966249566
535,0.484375,0.6564380467937088
536,0.4921875,0.6482255194540233
537,0.5,0.6408142434813221
538,0.5625,0.636898531307256
539,0.8203125,0.6460692297418932
540,0.7890625,0.6532188932547984
541,0.6875,0.6549329485920585
542,0.515625,0.6479675511624555
543,0.6015625,0.6456472986043328
544,0.8125,0.6539899336741162
545,0.7265625,0.6576185619904104
546,0.765625,0.6630188838908898
547,0.3984375,0.6497898146963452
548,0.7421875,0.6544096989615279
549,0.703125,0.6568454640134515
550,0.6875,0.6583781908127789
551,0.7265625,0.6617874062721399
552,0.8359375,0.670494910958533
553,0.9921875,0.6865795404106063
554,0.5703125,0.680766188390076
555,0.65625,0.6795403789705722
556,0.71875,0.6815008600220436
557,0.71875,0.6833633170209414
558,0.453125,0.6718514011698944
559,0.4375,0.6601338311113997
560,0.7734375,0.6657990145558297
561,0.6328125,0.6641496888280382
562,0.7890625,0.6703953293866363
563,0.6875,0.6712505629173044
564,0.7265625,0.6740161597714392
565,0.59375,0.6700028517828672
566,0.859375,0.6794714591937239
567,0.5546875,0.6732322612340377
568,0.6015625,0.6696487731723358
569,0.8046875,0.6764007095137191
570,0.7109375,0.6781275490380332
571,0.4375,0.6660961715861314
572,0.65625,0.6656038630068248
573,0.5390625,0.6592767948564836
574,0.4765625,0.6501410801136593
575,0.4765625,0.6414621511079763
576,0.6484375,0.6418109185525775
577,0.5703125,0.6382359976249486
578,0.4921875,0.6309335727437012
579,0.671875,0.6329806441065162
580,0.6484375,0.6337534869011904
581,0.6484375,0.6344876875561308
582,0.7890625,0.6422164281783243
583,0.5078125,0.6354962317694081
584,0.859375,0.6466901701809377
585,0.7109375,0.6499025366718907
586,0.484375,0.6416261598382962
587,0.6953125,0.6443104768463813
588,0.6875,0.6464699530040623
589,0.6875,0.6485214553538592
590,0.53125,0.6426578825861663
591,0.5859375,0.639821863456858
592,0.7578125,0.6457213952840152
593,0.7265625,0.6497634505198144
594,0.8125,0.6579002779938237
595,0.796875,0.6648490140941326
596,0.6015625,0.661684688389426
597,0.8046875,0.6688348289699547
598,0.6875,0.669768087521457
599,0.8671875,0.6796390581453842
600,0.90625,0.690969605238115
601,0.609375,0.6868898749762092
602,0.7734375,0.6912172562273987
603,0.75,0.6941563934160289
604,0.8125,0.7000735737452274
605,0.6640625,0.698273020057966
606,0.6875,0.6977343690550677
607,0.546875,0.6901914006023143
608,0.609375,0.6861505805721986
609,0.59375,0.6815305515435885
610,0.875,0.6912040239664091
611,0.8671875,0.7000031977680887
612,0.6640625,0.6982061628796843
613,0.75,0.7007958547357
614,0.7421875,0.702865436998915
615,0.6875,0.7020971651489692
616,0.5,0.6919923068915208
617,0.5859375,0.6866895665469447
618,0.4921875,0.6769644632195975
619,0.7265625,0.6794443650586176
620,0.7421875,0.6825815218056867
621,0.5859375,0.6777493207154023
622,0.6875,0.6782368546796321
623,0.703125,0.6794812619456505
624,0.7109375,0.6810540738483679
625,0.6875,0.6813763701559495
626,0.8125,0.687932551648152
627,0.5703125,0.6820515490657445
628,0.7890625,0.6874020966124572
629,0.5859375,0.6823288667818344
630,0.3984375,0.6681342984427426
631,0.734375,0.6714463335206055
632,0.7421875,0.6749833918445751
633,0.7109375,0.6767810972523465
634,0.6015625,0.6730201673897291
635,0.53125,0.6659316590202427
636,0.5,0.6576350760692306
637,0.7578125,0.662643947265769
638,0.84375,0.6716992499024806
639,0.5,0.6631142874073566
640,0.5234375,0.6561304480369887
641,0.6875,0.6576989256351393
642,0.71875,0.6607514793533824
643,0.84375,0.6699014053857133
644,0.625,0.6676563351164276
645,0.7109375,0.6698203933606062
646,0.7578125,0.6742199986925759
647,0.625,0.6717589987579471
648,0.8359375,0.6799679238200498
649,0.8125,0.6865945276290473
650,0.5703125,0.6807804262475949
651,0.765625,0.6850226549352152
652,0.6875,0.6851465221884544
653,0.5078125,0.6762798210790316
654,0.7890625,0.6819189550250799
655,0.6796875,0.681807382273826
656,0.71875,0.6836545131601347
657,0.671875,0.683065537502128
658,0.796875,0.6887560106270216
659,0.8359375,0.6961150850956705
660,0.5546875,0.6890437058408869
661,0.6796875,0.6885758955488426
662,0.7421875,0.6912564757714004
663,0.671875,0.6902874019828305
664,0.5625,0.6838980318836889
665,0.7578125,0.6875937552895045
666,0.6015625,0.6832921925250293
667,0.4609375,0.6721744578987778
668,0.7421875,0.675675110003839
669,0.6640625,0.675094479503647
670,0.5546875,0.6690741305284645
671,0.6171875,0.6664797990020414
672,0.625,0.6644058090519392
673,0.6875,0.6655605185993423
674,0.625,0.6635324926693752
675,0.8046875,0.6705902430359064
676,0.875,0.6808107308841111
677,0.6015625,0.6768483193399056
678,0.6796875,0.6769902783729104
679,0.65625,0.6759532644542648
680,0.75,0.6796556012315516
681,0.6796875,0.679657196169974
682,0.53125,0.6722368363614754
683,0.8203125,0.6796406195434016
684,0.796875,0.6855023385662316
685,0.7109375,0.6867740966379199
686,0.609375,0.6829041418060239
687,0.8203125,0.6897745597157227
688,0.734375,0.6920045817299365
689,0.4453125,0.6796699776434397
690,0.546875,0.6730302287612677
691,0.5625,0.6675037173232043
692,0.78125,0.6731910314570441
693,0.6875,0.6739064798841918
694,0.5390625,0.6671642808899823
695,0.65625,0.6666185668454832
696,0.53125,0.6598501385032091
697,0.5546875,0.6545920065780485
698,0.6875,0.6562374062491461
699,0.5625,0.6515505359366888
700,0.65625,0.6517855091398543
701,0.625,0.6504462336828616
702,0.75,0.6554239219987186
703,0.6328125,0.6542933508987826
704,0.6328125,0.6532193083538435
705,0.765625,0.6588395929361512
706,0.5546875,0.6536319882893437
707,0.671875,0.6545441388748765
708,0.859375,0.6647856819311326
709,0.7578125,0.6694370228345761
710,0.796875,0.6758089216928473
711,0.5625,0.670143475608205
712,0.796875,0.6764800518277948
713,0.46875,0.6660935492364051
714,0.7890625,0.6722419967745847
715,0.5859375,0.6679267719358555
716,0.625,0.6657804333390627
717,0.5859375,0.6617882866721095
718,0.578125,0.6576051223385041
719,0.9375,0.6715998662215789
720,0.546875,0.6653636229104999
721,0.65625,0.6649079417649749
722,0.5625,0.6597875446767262
723,0.78125,0.6658606674428899
724,0.6328125,0.6642082590707453
725,0.6484375,0.663419721117208
726,0.4375,0.6521237350613476
727,0.796875,0.6593612983082803
728,0.6875,0.6607682333928663
729,0.53125,0.6542923217232229
730,0.6875,0.6559527056370618
731,0.6640625,0.6563581953552087
732,0.71875,0.6594777855874483
733,0.9296875,0.6729882713080759
734,0.6875,0.6737138577426721
735,0.6875,0.6744031648555385
736,0.6484375,0.6731048816127616
737,0.625,0.6706996375321235
738,0.78125,0.6762271556555173
739,0.765625,0.6806970478727414
740,0.78125,0.6857246954791043
741,0.8203125,0.6924540857051491
742,0.5703125,0.6863470064198917
743,0.6171875,0.6828890310988971
744,0.4140625,0.6694477045439523
745,0.7734375,0.6746471943167547
746,0.5859375,0.6702117096009169
747,0.453125,0.659357374120871
748,0.5859375,0.6556863804148274
749,0.828125,0.664308311394086
750,0.5546875,0.6588272708243816
751,0.828125,0.6672921572831625
752,0.6328125,0.6655681744190043
753,0.6015625,0.6623678906980541
754,0.78125,0.6683119961631514
755,0.6640625,0.6680995213549938
756,0.8046875,0.6749289202872442
757,0.859375,0.6841512242728819
758,0.7578125,0.6878342880592379
759,0.7421875,0.6905519486562759
760,0.7734375,0.694696226223462
761,0.640625,0.691992664912289
762,0.7109375,0.6929399066666746
763,0.5546875,0.6860272863333409
764,0.5078125,0.6771165470166738
765,0.6640625,0.6764638446658401
766,0.4921875,0.6672500274325481
767,0.671875,0.6674812760609208
768,0.7109375,0.6696540872578747
769,0.625,0.6674213828949809
770,0.6953125,0.6688159387502318
771,0.4453125,0.6576407668127202
772,0.671875,0.6583524784720842
773,0.828125,0.6668411045484801
774,0.7109375,0.669045924321056
775,0.8359375,0.6773905031050033
776,0.578125,0.6724272279497531
777,0.625,0.6700558665522653
778,0.75,0.6740530732246521
779,0.6875,0.6747254195634196
780,0.921875,0.6870828985852486
781,0.65625,0.6855412536559862
782,0.6015625,0.681342315973187
783,0.625,0.6785252001745276
784,0.6875,0.6789739401658011
785,0.625,0.6762752431575111
786,0.6171875,0.6733208559996355
787,0.6875,0.6740298131996538
788,0.9375,0.6872033225396711
789,0.8671875,0.6962025314126876
790,0.6171875,0.6922517798420532
791,0.8125,0.6982641908499505
792,0.8828125,0.707491606307453
793,0.8515625,0.7146951509920804
794,0.7578125,0.7168510184424763
795,0.9140625,0.7267115925203526
796,0.734375,0.727094762894335
797,0.8046875,0.7309743997496182
798,0.7734375,0.7330975547621372
799,0.453125,0.7190989270240303
800,0.6875,0.7175189806728288
801,0.8359375,0.7234399066391874
802,0.8125,0.7278929113072281
803,0.7421875,0.7286076407418667
804,0.78125,0.7312397587047733
805,0.78125,0.7337402707695346
806,0.84375,0.7392407572310579
807,0.6796875,0.736263094369505
808,0.6328125,0.7310905646510297
809,0.7734375,0.7332079114184782
810,0.765625,0.7348287658475543
811,0.7421875,0.7351967025551766
812,0.734375,0.7351556174274178
813,0.7265625,0.7347259615560469
814,0.703125,0.7331459134782445
815,0.7109375,0.7320354928043322
816,0.75,0.7329337181641156
817,0.625,0.7275370322559097
818,0.6953125,0.7259258056431143
819,0.5625,0.7177545153609586
820,0.6171875,0.7127261645929106
821,0.796875,0.7169336063632651
822,0.6328125,0.7127275510451018
823,0.5,0.7020911734928467
824,0.8828125,0.7111272398182044
825,0.609375,0.7060396278272941
826,0.734375,0.7074563964359294
827,0.65625,0.7048960766141329
828,0.6484375,0.7020731477834262
829,0.703125,0.7021257403942549
830,0.7421875,0.7041288283745422
831,0.765625,0.7072036369558151
832,0.515625,0.6976247051080243
833,0.6640625,0.6959465948526231
834,0.7578125,0.699039890109992
835,0.7734375,0.7027597706044924
836,0.7421875,0.7047311570742677
837,0.71875,0.7054320992205544
838,0.7734375,0.7088323692595266
839,0.6953125,0.7081563757965503
840,0.7421875,0.7098579320067228
841,0.7734375,0.7130369104063866
842,0.734375,0.7141038148860672
843,0.7265625,0.7147267491417639
844,0.7734375,0.7176622866846757
845,0.6875,0.7161541723504419
846,0.765625,0.7186277137329198
847,0.78125,0.7217588280462738
848,0.7578125,0.7235615116439601
849,0.90625,0.7326959360617622
850,0.6640625,0.7292642642586741
851,0.453125,0.7154573010457403
852,0.6171875,0.7105438109934533
853,0.78125,0.7140791204437806
854,0.6171875,0.7092345394215916
855,0.6953125,0.708538437450512
